year,general_role,experience_level,company_size,company_location,predicted_salary_usd
2022,Solution Architect,Mid,Medium,United Kingdom,99606.484
2022,Solution Architect,Mid,Medium,Canada,94289.73
2022,Solution Architect,Mid,Medium,Italy,74619.33
2022,Solution Architect,Mid,Medium,Singapore,94450.61
2022,Solution Architect,Mid,Medium,Germany,80214.445
2022,Solution Architect,Mid,Medium,Finland,59120.777
2022,Solution Architect,Mid,Large,United States,114149.95
2022,Solution Architect,Mid,Large,Australia,85431.945
2022,Solution Architect,Mid,Large,Netherlands,76756.63
2022,Solution Architect,Mid,Large,United Kingdom,95886.96
2022,Solution Architect,Mid,Large,Canada,87321.9
2022,Solution Architect,Mid,Large,Italy,69651.42
2022,Solution Architect,Mid,Large,Singapore,89988.81
2022,Solution Architect,Mid,Large,Germany,74900.79
2022,Solution Architect,Mid,Large,Finland,54152.85
2022,Solution Architect,Mid,Enterprise,United States,118312.234
2022,Solution Architect,Mid,Enterprise,Australia,89579.336
2022,Solution Architect,Mid,Enterprise,Netherlands,80904.02
2022,Solution Architect,Mid,Enterprise,United Kingdom,98785.97
2022,Solution Architect,Mid,Enterprise,Canada,91469.29
2022,Solution Architect,Mid,Enterprise,Italy,73798.81
2022,Solution Architect,Mid,Enterprise,Singapore,94136.2
2022,Solution Architect,Mid,Enterprise,Germany,79048.18
2022,Solution Architect,Mid,Enterprise,Finland,58300.27
2022,Solution Architect,Senior,Small,United States,165640.89
2022,Solution Architect,Senior,Small,Australia,129034.01
2022,Solution Architect,Senior,Small,Netherlands,119294.28
2022,Solution Architect,Senior,Small,United Kingdom,138531.31
2022,Solution Architect,Senior,Small,Canada,129160.96
2022,Solution Architect,Senior,Small,Italy,105007.71
2022,Solution Architect,Senior,Small,Singapore,134176.1
2022,Solution Architect,Senior,Small,Germany,115291.625
2022,Solution Architect,Senior,Small,Finland,94412.25
2022,Solution Architect,Senior,Medium,United States,168723.47
2022,Solution Architect,Senior,Medium,Australia,129604.69
2022,Solution Architect,Senior,Medium,Netherlands,119559.44
2022,Solution Architect,Senior,Medium,United Kingdom,138885.5
2022,Solution Architect,Senior,Medium,Canada,131057.86
2022,Solution Architect,Senior,Medium,Italy,105361.9
2022,Solution Architect,Senior,Medium,Singapore,134746.83
2022,Solution Architect,Senior,Medium,Germany,116347.72
2022,Solution Architect,Senior,Medium,Finland,94766.44
2022,Solution Architect,Senior,Large,United States,167210.34
2022,Solution Architect,Senior,Large,Australia,130140.71
2022,Solution Architect,Senior,Large,Netherlands,120574.92
2022,Solution Architect,Senior,Large,United Kingdom,139811.94
2022,Solution Architect,Senior,Large,Canada,130441.55
2022,Solution Architect,Senior,Large,Italy,107195.13
2022,Solution Architect,Senior,Large,Singapore,135456.66
2022,Solution Architect,Senior,Large,Germany,116572.266
2022,Solution Architect,Senior,Large,Finland,95692.89
2022,Solution Architect,Senior,Enterprise,United States,165640.89
2022,Solution Architect,Senior,Enterprise,Australia,129034.01
2022,Solution Architect,Senior,Enterprise,Netherlands,119294.28
2022,Solution Architect,Senior,Enterprise,United Kingdom,138531.31
2022,Solution Architect,Senior,Enterprise,Canada,129160.96
2022,Solution Architect,Senior,Enterprise,Italy,105007.71
2022,Solution Architect,Senior,Enterprise,Singapore,134176.1
2022,Solution Architect,Senior,Enterprise,Germany,115291.625
2022,Solution Architect,Senior,Enterprise,Finland,94412.25
2022,Solution Architect,Lead,Small,United States,190122.72
2022,Solution Architect,Lead,Small,Australia,163524.44
2022,Solution Architect,Lead,Small,Netherlands,149698.86
2022,Solution Architect,Lead,Small,United Kingdom,169152.67
2022,Solution Architect,Lead,Small,Canada,155972.73
2022,Solution Architect,Lead,Small,Italy,140524.27
2022,Solution Architect,Lead,Small,Singapore,171116.4
2022,Solution Architect,Lead,Small,Germany,148088.75
2022,Solution Architect,Lead,Small,Finland,125879.73
2022,Solution Architect,Lead,Medium,United States,190613.11
2022,Solution Architect,Lead,Medium,Australia,164066.39
2022,Solution Architect,Lead,Medium,Netherlands,149964.03
2022,Solution Architect,Lead,Medium,United Kingdom,169506.88
2022,Solution Architect,Lead,Medium,Canada,156705.1
2022,Solution Architect,Lead,Medium,Italy,140878.47
2022,Solution Architect,Lead,Medium,Singapore,171687.19
2022,Solution Architect,Lead,Medium,Germany,148912.83
2022,Solution Architect,Lead,Medium,Finland,126233.9
2022,Solution Architect,Lead,Large,United States,188922.5
2022,Solution Architect,Lead,Large,Australia,163187.94
2022,Solution Architect,Lead,Large,Netherlands,149536.3
2022,Solution Architect,Lead,Large,United Kingdom,168990.11
2022,Solution Architect,Lead,Large,Canada,155810.17
2022,Solution Architect,Lead,Large,Italy,141268.5
2022,Solution Architect,Lead,Large,Singapore,170953.84
2022,Solution Architect,Lead,Large,Germany,147926.19
2022,Solution Architect,Lead,Large,Finland,125717.17
2022,Solution Architect,Lead,Enterprise,United States,189608.17
2022,Solution Architect,Lead,Enterprise,Australia,163524.44
2022,Solution Architect,Lead,Enterprise,Netherlands,149698.86
2022,Solution Architect,Lead,Enterprise,United Kingdom,169152.67
2022,Solution Architect,Lead,Enterprise,Canada,155972.73
2022,Solution Architect,Lead,Enterprise,Italy,140524.27
2022,Solution Architect,Lead,Enterprise,Singapore,171116.4
2022,Solution Architect,Lead,Enterprise,Germany,148088.75
2022,Solution Architect,Lead,Enterprise,Finland,125879.73
2022,Software Architect,Entry,Small,United States,122842.95
2022,Software Architect,Entry,Small,Australia,103418.875
2022,Software Architect,Entry,Small,Netherlands,97796.96
2022,Software Architect,Entry,Small,United Kingdom,99160.54
2022,Software Architect,Entry,Small,Canada,102601.48
2022,Software Architect,Entry,Small,Italy,86435.03
2022,Software Architect,Entry,Small,Singapore,108483.945
2022,Software Architect,Entry,Small,Germany,95709.83
2022,Software Architect,Entry,Small,Finland,76285.37
2022,Software Architect,Entry,Medium,United States,130032.195
2022,Software Architect,Entry,Medium,Australia,108724.82
2022,Software Architect,Entry,Medium,Netherlands,103183.92
2022,Software Architect,Entry,Medium,United Kingdom,104636.53
2022,Software Architect,Entry,Medium,Canada,110041.66
2022,Software Architect,Entry,Medium,Italy,91911.04
2022,Software Architect,Entry,Medium,Singapore,112826.375
2022,Software Architect,Entry,Medium,Germany,101531.58
2022,Software Architect,Entry,Medium,Finland,81761.36
2022,Software Architect,Entry,Large,United States,111988.28
2022,Software Architect,Entry,Large,Australia,92027.33
2022,Software Architect,Entry,Large,Netherlands,86405.41
2022,Software Architect,Entry,Large,United Kingdom,87768.984
2022,Software Architect,Entry,Large,Canada,91437.93
2022,Software Architect,Entry,Large,Italy,75950.26
2022,Software Architect,Entry,Large,Singapore,97092.41
2022,Software Architect,Entry,Large,Germany,84318.28
2022,Software Architect,Entry,Large,Finland,64893.78
2022,Software Architect,Entry,Enterprise,United States,122842.95
2022,Software Architect,Entry,Enterprise,Australia,103418.875
2022,Software Architect,Entry,Enterprise,Netherlands,97796.96
2022,Software Architect,Entry,Enterprise,United Kingdom,99160.54
2022,Software Architect,Entry,Enterprise,Canada,102601.48
2022,Software Architect,Entry,Enterprise,Italy,86435.03
2022,Software Architect,Entry,Enterprise,Singapore,108483.945
2022,Software Architect,Entry,Enterprise,Germany,95709.83
2022,Software Architect,Entry,Enterprise,Finland,76285.37
2022,Software Architect,Mid,Small,United States,150751.06
2022,Software Architect,Mid,Small,Australia,121060.914
2022,Software Architect,Mid,Small,Netherlands,114921.914
2022,Software Architect,Mid,Small,United Kingdom,117047.02
2022,Software Architect,Mid,Small,Canada,120907.16
2022,Software Architect,Mid,Small,Italy,107816.7
2022,Software Architect,Mid,Small,Singapore,128046.61
2022,Software Architect,Mid,Small,Germany,112936.31
2022,Software Architect,Mid,Small,Finland,92318.164
2022,Software Architect,Mid,Medium,United States,160189.86
2022,Software Architect,Mid,Medium,Australia,127922.5
2022,Software Architect,Mid,Medium,Netherlands,120829.484
2022,Software Architect,Mid,Medium,United Kingdom,123043.625
2022,Software Architect,Mid,Medium,Canada,128903.68
2022,Software Architect,Mid,Medium,Italy,113813.305
2022,Software Architect,Mid,Medium,Singapore,133537.05
2022,Software Architect,Mid,Medium,Germany,119278.66
2022,Software Architect,Mid,Medium,Finland,98314.766
2022,Software Architect,Mid,Large,United States,139896.38
2022,Software Architect,Mid,Large,Australia,109669.37
2022,Software Architect,Mid,Large,Netherlands,103530.37
2022,Software Architect,Mid,Large,United Kingdom,105655.46
2022,Software Architect,Mid,Large,Canada,109743.625
2022,Software Architect,Mid,Large,Italy,96425.15
2022,Software Architect,Mid,Large,Singapore,116655.05
2022,Software Architect,Mid,Large,Germany,101544.76
2022,Software Architect,Mid,Large,Finland,80926.6
2022,Software Architect,Mid,Enterprise,United States,150751.06
2022,Software Architect,Mid,Enterprise,Australia,121060.914
2022,Software Architect,Mid,Enterprise,Netherlands,114921.914
2022,Software Architect,Mid,Enterprise,United Kingdom,117047.02
2022,Software Architect,Mid,Enterprise,Canada,120907.16
2022,Software Architect,Mid,Enterprise,Italy,107816.7
2022,Software Architect,Mid,Enterprise,Singapore,128046.61
2022,Software Architect,Mid,Enterprise,Germany,112936.31
2022,Software Architect,Mid,Enterprise,Finland,92318.164
2022,Software Architect,Senior,Small,United States,192290.52
2022,Software Architect,Senior,Small,Australia,150840.84
2022,Software Architect,Senior,Small,Netherlands,143576.66
2022,Software Architect,Senior,Small,United Kingdom,145257.45
2022,Software Architect,Senior,Small,Canada,155321.72
2022,Software Architect,Senior,Small,Italy,129290.22
2022,Software Architect,Senior,Small,Singapore,158625.9
2022,Software Architect,Senior,Small,Germany,141305.39
2022,Software Architect,Senior,Small,Finland,118694.85
2022,Software Architect,Senior,Medium,United States,200549.17
2022,Software Architect,Senior,Medium,Australia,156201.08
2022,Software Architect,Senior,Medium,Netherlands,149017.9
2022,Software Architect,Senior,Medium,United Kingdom,150787.73
2022,Software Architect,Senior,Medium,Canada,162394.88
2022,Software Architect,Senior,Medium,Italy,134820.39
2022,Software Architect,Senior,Medium,Singapore,164372.77
2022,Software Architect,Senior,Medium,Germany,147537.56
2022,Software Architect,Senior,Medium,Finland,124225.125
2022,Software Architect,Senior,Large,United States,181350.89
2022,Software Architect,Senior,Large,Australia,139275.34
2022,Software Architect,Senior,Large,Netherlands,132185.33
2022,Software Architect,Senior,Large,United Kingdom,133865.94
2022,Software Architect,Senior,Large,Canada,144158.19
2022,Software Architect,Senior,Large,Italy,118805.55
2022,Software Architect,Senior,Large,Singapore,147234.38
2022,Software Architect,Senior,Large,Germany,129914.016
2022,Software Architect,Senior,Large,Finland,107303.305
2022,Software Architect,Senior,Enterprise,United States,192290.52
2022,Software Architect,Senior,Enterprise,Australia,150840.84
2022,Software Architect,Senior,Enterprise,Netherlands,143576.66
2022,Software Architect,Senior,Enterprise,United Kingdom,145257.45
2022,Software Architect,Senior,Enterprise,Canada,155321.72
2022,Software Architect,Senior,Enterprise,Italy,129290.22
2022,Software Architect,Senior,Enterprise,Singapore,158625.9
2022,Software Architect,Senior,Enterprise,Germany,141305.39
2022,Software Architect,Senior,Enterprise,Finland,118694.85
2022,Software Architect,Lead,Small,United States,224972.45
2022,Software Architect,Lead,Small,Australia,194423.78
2022,Software Architect,Lead,Small,Netherlands,183134.52
2022,Software Architect,Lead,Small,United Kingdom,185061.34
2022,Software Architect,Lead,Small,Canada,188779.48
2022,Software Architect,Lead,Small,Italy,173959.92
2022,Software Architect,Lead,Small,Singapore,204719.3
2022,Software Architect,Lead,Small,Germany,181524.4
2022,Software Architect,Lead,Small,Finland,159315.27
2022,Software Architect,Lead,Medium,United States,230638.92
2022,Software Architect,Lead,Medium,Australia,199954.06
2022,Software Architect,Lead,Medium,Netherlands,188575.77
2022,Software Architect,Lead,Medium,United Kingdom,190591.62
2022,Software Architect,Lead,Medium,Canada,194687.92
2022,Software Architect,Lead,Medium,Italy,179490.2
2022,Software Architect,Lead,Medium,Singapore,210466.16
2022,Software Architect,Lead,Medium,Germany,187524.56
2022,Software Architect,Lead,Medium,Finland,164845.55
2022,Software Architect,Lead,Large,United States,212706.36
2022,Software Architect,Lead,Large,Australia,182858.3
2022,Software Architect,Lead,Large,Netherlands,171742.97
2022,Software Architect,Lead,Large,United Kingdom,173669.8
2022,Software Architect,Lead,Large,Canada,177615.95
2022,Software Architect,Lead,Large,Italy,163475.17
2022,Software Architect,Lead,Large,Singapore,193327.75
2022,Software Architect,Lead,Large,Germany,170132.86
2022,Software Architect,Lead,Large,Finland,147923.72
2022,Software Architect,Lead,Enterprise,United States,224457.9
2022,Software Architect,Lead,Enterprise,Australia,194423.78
2022,Software Architect,Lead,Enterprise,Netherlands,183134.52
2022,Software Architect,Lead,Enterprise,United Kingdom,185061.34
2022,Software Architect,Lead,Enterprise,Canada,188779.48
2022,Software Architect,Lead,Enterprise,Italy,173959.92
2022,Software Architect,Lead,Enterprise,Singapore,204719.3
2022,Software Architect,Lead,Enterprise,Germany,181524.4
2022,Software Architect,Lead,Enterprise,Finland,159315.27
2022,Database Engineer,Entry,Small,United States,82215.555
2022,Database Engineer,Entry,Small,Australia,64836.613
2022,Database Engineer,Entry,Small,Netherlands,57898.01
2022,Database Engineer,Entry,Small,United Kingdom,58860.87
2022,Database Engineer,Entry,Small,Canada,66847.766
2022,Database Engineer,Entry,Small,Italy,46536.164
2022,Database Engineer,Entry,Small,Singapore,68640.01
2022,Database Engineer,Entry,Small,Germany,55810.93
2022,Database Engineer,Entry,Small,Finland,37010.56
2022,Database Engineer,Entry,Medium,United States,84636.07
2022,Database Engineer,Entry,Medium,Australia,65760.4
2022,Database Engineer,Entry,Medium,Netherlands,58516.258
2022,Database Engineer,Entry,Medium,United Kingdom,59568.137
2022,Database Engineer,Entry,Medium,Canada,69519.22
2022,Database Engineer,Entry,Medium,Italy,47243.44
2022,Database Engineer,Entry,Medium,Singapore,68213.71
2022,Database Engineer,Entry,Medium,Germany,56863.96
2022,Database Engineer,Entry,Medium,Finland,37717.832
2022,Database Engineer,Entry,Large,United States,82752.42
2022,Database Engineer,Entry,Large,Australia,64836.613
2022,Database Engineer,Entry,Large,Netherlands,57898.01
2022,Database Engineer,Entry,Large,United Kingdom,58860.87
2022,Database Engineer,Entry,Large,Canada,66847.766
2022,Database Engineer,Entry,Large,Italy,47442.95
2022,Database Engineer,Entry,Large,Singapore,68640.01
2022,Database Engineer,Entry,Large,Germany,55810.93
2022,Database Engineer,Entry,Large,Finland,37010.56
2022,Database Engineer,Entry,Enterprise,United States,82215.555
2022,Database Engineer,Entry,Enterprise,Australia,64836.613
2022,Database Engineer,Entry,Enterprise,Netherlands,57898.01
2022,Database Engineer,Entry,Enterprise,United Kingdom,58860.87
2022,Database Engineer,Entry,Enterprise,Canada,66847.766
2022,Database Engineer,Entry,Enterprise,Italy,46536.164
2022,Database Engineer,Entry,Enterprise,Singapore,68640.01
2022,Database Engineer,Entry,Enterprise,Germany,55810.93
2022,Database Engineer,Entry,Enterprise,Finland,37010.56
2022,Database Engineer,Mid,Small,United States,104363.164
2022,Database Engineer,Mid,Small,Australia,78818.19
2022,Database Engineer,Mid,Small,Netherlands,71163.805
2022,Database Engineer,Mid,Small,United Kingdom,73916.46
2022,Database Engineer,Mid,Small,Canada,81294.18
2022,Database Engineer,Mid,Small,Italy,64058.598
2022,Database Engineer,Mid,Small,Singapore,84343.375
2022,Database Engineer,Mid,Small,Germany,69307.96
2022,Database Engineer,Mid,Small,Finland,49184.074
2022,Database Engineer,Mid,Medium,United States,109033.22
2022,Database Engineer,Mid,Medium,Australia,81098.81
2022,Database Engineer,Mid,Medium,Netherlands,72302.65
2022,Database Engineer,Mid,Medium,United Kingdom,75144.336
2022,Database Engineer,Mid,Medium,Canada,84521.98
2022,Database Engineer,Mid,Medium,Italy,65286.477
2022,Database Engineer,Mid,Medium,Singapore,85065.14
2022,Database Engineer,Mid,Medium,Germany,70881.586
2022,Database Engineer,Mid,Medium,Finland,50411.953
2022,Database Engineer,Mid,Large,United States,104900.03
2022,Database Engineer,Mid,Large,Australia,78818.19
2022,Database Engineer,Mid,Large,Netherlands,71163.805
2022,Database Engineer,Mid,Large,United Kingdom,73916.46
2022,Database Engineer,Mid,Large,Canada,81294.18
2022,Database Engineer,Mid,Large,Italy,64058.598
2022,Database Engineer,Mid,Large,Singapore,84343.375
2022,Database Engineer,Mid,Large,Germany,69307.96
2022,Database Engineer,Mid,Large,Finland,49184.074
2022,Database Engineer,Mid,Enterprise,United States,104363.164
2022,Database Engineer,Mid,Enterprise,Australia,78818.19
2022,Database Engineer,Mid,Enterprise,Netherlands,71163.805
2022,Database Engineer,Mid,Enterprise,United Kingdom,73916.46
2022,Database Engineer,Mid,Enterprise,Canada,81294.18
2022,Database Engineer,Mid,Enterprise,Italy,64058.598
2022,Database Engineer,Mid,Enterprise,Singapore,84343.375
2022,Database Engineer,Mid,Enterprise,Germany,69307.96
2022,Database Engineer,Mid,Enterprise,Finland,49184.074
2022,Database Engineer,Senior,Small,United States,151363.3
2022,Database Engineer,Senior,Small,Australia,111859.98
2022,Database Engineer,Senior,Small,Netherlands,103141.18
2022,Database Engineer,Senior,Small,United Kingdom,104421.17
2022,Database Engineer,Senior,Small,Canada,119031.31
2022,Database Engineer,Senior,Small,Italy,88854.61
2022,Database Engineer,Senior,Small,Singapore,117970.51
2022,Database Engineer,Senior,Small,Germany,100869.86
2022,Database Engineer,Senior,Small,Finland,78883.22
2022,Database Engineer,Senior,Medium,United States,154853.23
2022,Database Engineer,Senior,Medium,Australia,112838.016
2022,Database Engineer,Senior,Medium,Netherlands,103813.695
2022,Database Engineer,Senior,Medium,United Kingdom,105182.72
2022,Database Engineer,Senior,Medium,Canada,121335.734
2022,Database Engineer,Senior,Medium,Italy,89616.16
2022,Database Engineer,Senior,Medium,Singapore,118948.64
2022,Database Engineer,Senior,Medium,Germany,102333.31
2022,Database Engineer,Senior,Medium,Finland,79644.766
2022,Database Engineer,Senior,Large,United States,151815.22
2022,Database Engineer,Senior,Large,Australia,111686.04
2022,Database Engineer,Senior,Large,Netherlands,103141.18
2022,Database Engineer,Senior,Large,United Kingdom,104421.17
2022,Database Engineer,Senior,Large,Canada,119031.31
2022,Database Engineer,Senior,Large,Italy,89761.39
2022,Database Engineer,Senior,Large,Singapore,117970.51
2022,Database Engineer,Senior,Large,Germany,100869.86
2022,Database Engineer,Senior,Large,Finland,78883.22
2022,Database Engineer,Senior,Enterprise,United States,151363.3
2022,Database Engineer,Senior,Enterprise,Australia,111859.98
2022,Database Engineer,Senior,Enterprise,Netherlands,103141.18
2022,Database Engineer,Senior,Enterprise,United Kingdom,104421.17
2022,Database Engineer,Senior,Enterprise,Canada,119031.31
2022,Database Engineer,Senior,Enterprise,Italy,88854.61
2022,Database Engineer,Senior,Enterprise,Singapore,117970.51
2022,Database Engineer,Senior,Enterprise,Germany,100869.86
2022,Database Engineer,Senior,Enterprise,Finland,78883.22
2022,Database Engineer,Lead,Small,United States,183161.89
2022,Database Engineer,Lead,Small,Australia,154857.17
2022,Database Engineer,Lead,Small,Netherlands,142052.53
2022,Database Engineer,Lead,Small,United Kingdom,143578.61
2022,Database Engineer,Lead,Small,Canada,151842.62
2022,Database Engineer,Lead,Small,Italy,132877.94
2022,Database Engineer,Lead,Small,Singapore,163417.48
2022,Database Engineer,Lead,Small,Germany,140442.42
2022,Database Engineer,Lead,Small,Finland,118857.34
2022,Database Engineer,Lead,Medium,United States,184059.64
2022,Database Engineer,Lead,Medium,Australia,155806.48
2022,Database Engineer,Lead,Medium,Netherlands,142725.06
2022,Database Engineer,Lead,Medium,United Kingdom,144340.17
2022,Database Engineer,Lead,Medium,Canada,152982.34
2022,Database Engineer,Lead,Medium,Italy,133639.5
2022,Database Engineer,Lead,Medium,Singapore,164395.62
2022,Database Engineer,Lead,Medium,Germany,141673.86
2022,Database Engineer,Lead,Medium,Finland,119618.89
2022,Database Engineer,Lead,Large,United States,182287.34
2022,Database Engineer,Lead,Large,Australia,154683.23
2022,Database Engineer,Lead,Large,Netherlands,142052.53
2022,Database Engineer,Lead,Large,United Kingdom,143578.61
2022,Database Engineer,Lead,Large,Canada,151842.62
2022,Database Engineer,Lead,Large,Italy,133784.73
2022,Database Engineer,Lead,Large,Singapore,163417.48
2022,Database Engineer,Lead,Large,Germany,140442.42
2022,Database Engineer,Lead,Large,Finland,118857.34
2022,Database Engineer,Lead,Enterprise,United States,182647.34
2022,Database Engineer,Lead,Enterprise,Australia,154857.17
2022,Database Engineer,Lead,Enterprise,Netherlands,142052.53
2022,Database Engineer,Lead,Enterprise,United Kingdom,143578.61
2022,Database Engineer,Lead,Enterprise,Canada,151842.62
2022,Database Engineer,Lead,Enterprise,Italy,132877.94
2022,Database Engineer,Lead,Enterprise,Singapore,163417.48
2022,Database Engineer,Lead,Enterprise,Germany,140442.42
2022,Database Engineer,Lead,Enterprise,Finland,118857.34
2022,Data Scientist,Entry,Small,United States,89167.41
2022,Data Scientist,Entry,Small,Australia,70041.21
2022,Data Scientist,Entry,Small,Netherlands,62823.133
2022,Data Scientist,Entry,Small,United Kingdom,63429.316
2022,Data Scientist,Entry,Small,Canada,68882.55
2022,Data Scientist,Entry,Small,Italy,55613.297
2022,Data Scientist,Entry,Small,Singapore,72334.1
2022,Data Scientist,Entry,Small,Germany,61191.047
2022,Data Scientist,Entry,Small,Finland,41171.355
2022,Data Scientist,Entry,Medium,United States,91180.56
2022,Data Scientist,Entry,Medium,Australia,70557.61
2022,Data Scientist,Entry,Medium,Netherlands,63034.016
2022,Data Scientist,Entry,Medium,United Kingdom,63729.254
2022,Data Scientist,Entry,Medium,Canada,73311.55
2022,Data Scientist,Entry,Medium,Italy,55913.195
2022,Data Scientist,Entry,Medium,Singapore,71591.28
2022,Data Scientist,Entry,Medium,Germany,61836.7
2022,Data Scientist,Entry,Medium,Finland,41471.254
2022,Data Scientist,Entry,Large,United States,90352.81
2022,Data Scientist,Entry,Large,Australia,70062.96
2022,Data Scientist,Entry,Large,Netherlands,62823.133
2022,Data Scientist,Entry,Large,United Kingdom,63451.066
2022,Data Scientist,Entry,Large,Canada,68904.3
2022,Data Scientist,Entry,Large,Italy,55635.047
2022,Data Scientist,Entry,Large,Singapore,72334.1
2022,Data Scientist,Entry,Large,Germany,61212.797
2022,Data Scientist,Entry,Large,Finland,41193.105
2022,Data Scientist,Entry,Enterprise,United States,89167.41
2022,Data Scientist,Entry,Enterprise,Australia,70041.21
2022,Data Scientist,Entry,Enterprise,Netherlands,62823.133
2022,Data Scientist,Entry,Enterprise,United Kingdom,63429.316
2022,Data Scientist,Entry,Enterprise,Canada,68882.55
2022,Data Scientist,Entry,Enterprise,Italy,55613.297
2022,Data Scientist,Entry,Enterprise,Singapore,72334.1
2022,Data Scientist,Entry,Enterprise,Germany,61191.047
2022,Data Scientist,Entry,Enterprise,Finland,41171.355
2022,Data Scientist,Mid,Small,United States,116863.67
2022,Data Scientist,Mid,Small,Australia,87627.89
2022,Data Scientist,Mid,Small,Netherlands,80051.01
2022,Data Scientist,Mid,Small,United Kingdom,80790.516
2022,Data Scientist,Mid,Small,Canada,86705.945
2022,Data Scientist,Mid,Small,Italy,75033.31
2022,Data Scientist,Mid,Small,Singapore,90882.37
2022,Data Scientist,Mid,Small,Germany,78293.23
2022,Data Scientist,Mid,Small,Finland,54639.797
2022,Data Scientist,Mid,Medium,United States,121126.37
2022,Data Scientist,Mid,Medium,Australia,89501.16
2022,Data Scientist,Mid,Medium,Netherlands,80782.49
2022,Data Scientist,Mid,Medium,United Kingdom,81611.03
2022,Data Scientist,Mid,Medium,Canada,89526.38
2022,Data Scientist,Mid,Medium,Italy,75853.83
2022,Data Scientist,Mid,Medium,Singapore,91287.61
2022,Data Scientist,Mid,Medium,Germany,79459.49
2022,Data Scientist,Mid,Medium,Finland,55460.312
2022,Data Scientist,Mid,Large,United States,118049.08
2022,Data Scientist,Mid,Large,Australia,87649.64
2022,Data Scientist,Mid,Large,Netherlands,80051.01
2022,Data Scientist,Mid,Large,United Kingdom,80812.266
2022,Data Scientist,Mid,Large,Canada,86727.695
2022,Data Scientist,Mid,Large,Italy,73207.11
2022,Data Scientist,Mid,Large,Singapore,90882.37
2022,Data Scientist,Mid,Large,Germany,78314.98
2022,Data Scientist,Mid,Large,Finland,54661.547
2022,Data Scientist,Mid,Enterprise,United States,116863.67
2022,Data Scientist,Mid,Enterprise,Australia,87627.89
2022,Data Scientist,Mid,Enterprise,Netherlands,80051.01
2022,Data Scientist,Mid,Enterprise,United Kingdom,80790.516
2022,Data Scientist,Mid,Enterprise,Canada,86705.945
2022,Data Scientist,Mid,Enterprise,Italy,75033.31
2022,Data Scientist,Mid,Enterprise,Singapore,90882.37
2022,Data Scientist,Mid,Enterprise,Germany,78293.23
2022,Data Scientist,Mid,Enterprise,Finland,54639.797
2022,Data Scientist,Senior,Small,United States,158627.55
2022,Data Scientist,Senior,Small,Australia,118231.83
2022,Data Scientist,Senior,Small,Netherlands,109104.266
2022,Data Scientist,Senior,Small,United Kingdom,110156.9
2022,Data Scientist,Senior,Small,Canada,122233.38
2022,Data Scientist,Senior,Small,Italy,103386.7
2022,Data Scientist,Senior,Small,Singapore,122862.445
2022,Data Scientist,Senior,Small,Germany,107257.36
2022,Data Scientist,Senior,Small,Finland,84211.305
2022,Data Scientist,Senior,Medium,United States,161710.12
2022,Data Scientist,Senior,Medium,Australia,118802.51
2022,Data Scientist,Senior,Medium,Netherlands,109369.42
2022,Data Scientist,Senior,Medium,United Kingdom,110511.086
2022,Data Scientist,Senior,Medium,Canada,124130.445
2022,Data Scientist,Senior,Medium,Italy,103740.89
2022,Data Scientist,Senior,Medium,Singapore,123524.055
2022,Data Scientist,Senior,Medium,Germany,108313.45
2022,Data Scientist,Senior,Medium,Finland,84565.49
2022,Data Scientist,Senior,Large,United States,160486.77
2022,Data Scientist,Senior,Large,Australia,118079.64
2022,Data Scientist,Senior,Large,Netherlands,109104.266
2022,Data Scientist,Senior,Large,United Kingdom,110178.65
2022,Data Scientist,Senior,Large,Canada,122255.13
2022,Data Scientist,Senior,Large,Italy,101560.5
2022,Data Scientist,Senior,Large,Singapore,122862.445
2022,Data Scientist,Senior,Large,Germany,107279.11
2022,Data Scientist,Senior,Large,Finland,84233.055
2022,Data Scientist,Senior,Enterprise,United States,158627.55
2022,Data Scientist,Senior,Enterprise,Australia,118231.83
2022,Data Scientist,Senior,Enterprise,Netherlands,109104.266
2022,Data Scientist,Senior,Enterprise,United Kingdom,110156.9
2022,Data Scientist,Senior,Enterprise,Canada,122233.38
2022,Data Scientist,Senior,Enterprise,Italy,103386.7
2022,Data Scientist,Senior,Enterprise,Singapore,122862.445
2022,Data Scientist,Senior,Enterprise,Germany,107257.36
2022,Data Scientist,Senior,Enterprise,Finland,84211.305
2022,Data Scientist,Lead,Small,United States,190417.1
2022,Data Scientist,Lead,Small,Australia,160354.94
2022,Data Scientist,Lead,Small,Netherlands,147472.16
2022,Data Scientist,Lead,Small,United Kingdom,148499.61
2022,Data Scientist,Lead,Small,Canada,153775.62
2022,Data Scientist,Lead,Small,Italy,142882.45
2022,Data Scientist,Lead,Small,Singapore,167123.02
2022,Data Scientist,Lead,Small,Germany,146162.58
2022,Data Scientist,Lead,Small,Finland,123717.89
2022,Data Scientist,Lead,Medium,United States,190907.48
2022,Data Scientist,Lead,Medium,Australia,160896.89
2022,Data Scientist,Lead,Medium,Netherlands,147737.33
2022,Data Scientist,Lead,Medium,United Kingdom,148853.81
2022,Data Scientist,Lead,Medium,Canada,154507.98
2022,Data Scientist,Lead,Medium,Italy,143236.66
2022,Data Scientist,Lead,Medium,Singapore,167784.64
2022,Data Scientist,Lead,Medium,Germany,146986.66
2022,Data Scientist,Lead,Medium,Finland,124072.06
2022,Data Scientist,Lead,Large,United States,190191.1
2022,Data Scientist,Lead,Large,Australia,160202.75
